2026-03-21 10:37:29 INFO [train] Loading processed data...
2026-03-21 10:50:27 INFO [train] Processing slice file: dataset/data/mpd.slice.331000-331999.json
2026-03-21 10:50:28 INFO [train] Processing slice file: dataset/data/mpd.slice.961000-961999.json
2026-03-21 10:50:28 INFO [train] Processing slice file: dataset/data/mpd.slice.437000-437999.json
2026-03-21 10:50:28 INFO [train] Processing slice file: dataset/data/mpd.slice.606000-606999.json
2026-03-21 10:50:28 INFO [train] Processing slice file: dataset/data/mpd.slice.100000-100999.json
2026-03-21 10:50:29 INFO [train] Processing slice file: dataset/data/mpd.slice.707000-707999.json
2026-03-21 10:50:29 INFO [train] Processing slice file: dataset/data/mpd.slice.12000-12999.json
2026-03-21 10:50:29 INFO [train] Processing slice file: dataset/data/mpd.slice.384000-384999.json
2026-03-21 10:50:29 INFO [train] Processing slice file: dataset/data/mpd.slice.482000-482999.json
2026-03-21 10:50:30 INFO [train] Processing slice file: dataset/data/mpd.slice.230000-230999.json
2026-03-21 10:50:30 INFO [train] Processing slice file: dataset/data/mpd.slice.860000-860999.json
2026-03-21 10:50:30 INFO [train] Processing slice file: dataset/data/mpd.slice.536000-536999.json
2026-03-21 10:50:31 INFO [train] Processing slice file: dataset/data/mpd.slice.159000-159999.json
2026-03-21 10:50:31 INFO [train] Processing slice file: dataset/data/mpd.slice.853000-853999.json
2026-03-21 10:50:31 INFO [train] Processing slice file: dataset/data/mpd.slice.505000-505999.json
2026-03-21 10:50:31 INFO [train] Processing slice file: dataset/data/mpd.slice.36000-36999.json
2026-03-21 10:50:32 INFO [train] Processing slice file: dataset/data/mpd.slice.203000-203999.json
2026-03-21 10:50:32 INFO [train] Processing slice file: dataset/data/mpd.slice.186000-186999.json
2026-03-21 10:50:32 INFO [train] Processing slice file: dataset/data/mpd.slice.938000-938999.json
2026-03-21 10:50:32 INFO [train] Processing slice file: dataset/data/mpd.slice.680000-680999.json
2026-03-21 10:50:33 INFO [train] Processing slice file: dataset/data/mpd.slice.368000-368999.json
2026-03-21 10:50:33 INFO [train] Processing slice file: dataset/data/mpd.slice.734000-734999.json
2026-03-21 10:50:33 INFO [train] Processing slice file: dataset/data/mpd.slice.839000-839999.json
2026-03-21 10:50:34 INFO [train] Processing slice file: dataset/data/mpd.slice.781000-781999.json
2026-03-21 10:50:34 INFO [train] Processing slice file: dataset/data/mpd.slice.269000-269999.json
2026-03-21 10:50:34 INFO [train] Processing slice file: dataset/data/mpd.slice.133000-133999.json
2026-03-21 10:50:34 INFO [train] Processing slice file: dataset/data/mpd.slice.635000-635999.json
2026-03-21 10:50:35 INFO [train] Processing slice file: dataset/data/mpd.slice.952000-952999.json
2026-03-21 10:50:35 INFO [train] Processing slice file: dataset/data/mpd.slice.404000-404999.json
2026-03-21 10:50:35 INFO [train] Processing slice file: dataset/data/mpd.slice.302000-302999.json
2026-03-21 10:50:35 INFO [train] ETL pipeline finished for all slices
2026-03-21 10:50:35 INFO [train] Full ETL pipeline completed successfully in 272.70 seconds
2026-03-21 11:01:51 INFO [train] Loading processed data...
2026-03-21 11:01:51 INFO [train] Processing slice file: dataset/data/mpd.slice.549000-549999.json
2026-03-21 11:01:56 INFO [train] Processing slice file: dataset/data/mpd.slice.613000-613999.json
2026-03-21 11:02:01 INFO [train] Processing slice file: dataset/data/mpd.slice.115000-115999.json
2026-03-21 11:02:07 INFO [train] Processing slice file: dataset/data/mpd.slice.778000-778999.json
2026-03-21 11:02:12 INFO [train] Processing slice file: dataset/data/mpd.slice.290000-290999.json
2026-03-21 11:02:17 INFO [train] Processing slice file: dataset/data/mpd.slice.596000-596999.json
2026-03-21 11:02:22 INFO [train] Processing slice file: dataset/data/mpd.slice.324000-324999.json
2026-03-21 11:02:27 INFO [train] Processing slice file: dataset/data/mpd.slice.422000-422999.json
2026-03-21 11:02:33 INFO [train] Processing slice file: dataset/data/mpd.slice.974000-974999.json
2026-03-21 11:02:38 INFO [train] Processing slice file: dataset/data/mpd.slice.679000-679999.json
2026-03-21 11:02:44 INFO [train] Processing slice file: dataset/data/mpd.slice.7000-7999.json
2026-03-21 11:02:49 INFO [train] Processing slice file: dataset/data/mpd.slice.391000-391999.json
2026-03-21 11:02:54 INFO [train] Processing slice file: dataset/data/mpd.slice.497000-497999.json
2026-03-21 11:03:00 INFO [train] Processing slice file: dataset/data/mpd.slice.225000-225999.json
2026-03-21 11:03:05 INFO [train] Processing slice file: dataset/data/mpd.slice.523000-523999.json
2026-03-21 11:03:10 INFO [train] Processing slice file: dataset/data/mpd.slice.875000-875999.json
2026-03-21 11:03:15 INFO [train] Processing slice file: dataset/data/mpd.slice.448000-448999.json
2026-03-21 11:03:20 INFO [train] Processing slice file: dataset/data/mpd.slice.712000-712999.json
2026-03-21 11:03:26 INFO [train] Processing slice file: dataset/data/mpd.slice.193000-193999.json
2026-03-21 11:03:31 INFO [train] Processing slice file: dataset/data/mpd.slice.38000-38999.json
2026-03-21 11:03:36 INFO [train] Processing slice file: dataset/data/mpd.slice.695000-695999.json
2026-03-21 11:03:41 INFO [train] Processing slice file: dataset/data/mpd.slice.899000-899999.json
2026-03-21 11:03:46 INFO [train] Processing slice file: dataset/data/mpd.slice.721000-721999.json
2026-03-21 11:03:51 INFO [train] Processing slice file: dataset/data/mpd.slice.510000-510999.json
2026-03-21 11:03:56 INFO [train] Processing slice file: dataset/data/mpd.slice.846000-846999.json
2026-03-21 11:04:01 INFO [train] Processing slice file: dataset/data/mpd.slice.216000-216999.json
2026-03-21 11:04:07 INFO [train] Processing slice file: dataset/data/mpd.slice.411000-411999.json
2026-03-21 11:04:12 INFO [train] Processing slice file: dataset/data/mpd.slice.947000-947999.json
2026-03-21 11:04:17 INFO [train] Processing slice file: dataset/data/mpd.slice.317000-317999.json
2026-03-21 11:04:22 INFO [train] Processing slice file: dataset/data/mpd.slice.22000-22999.json
2026-03-21 11:04:28 INFO [train] Processing slice file: dataset/data/mpd.slice.794000-794999.json
2026-03-21 11:04:33 INFO [train] Processing slice file: dataset/data/mpd.slice.126000-126999.json
2026-03-21 11:04:38 INFO [train] Processing slice file: dataset/data/mpd.slice.998000-998999.json
2026-03-21 11:04:44 INFO [train] Processing slice file: dataset/data/mpd.slice.620000-620999.json
2026-03-21 11:04:49 INFO [train] Processing slice file: dataset/data/mpd.slice.3000-3999.json
2026-03-21 11:04:54 INFO [train] Processing slice file: dataset/data/mpd.slice.70000-70999.json
2026-03-21 11:04:59 INFO [train] Processing slice file: dataset/data/mpd.slice.597000-597999.json
2026-03-21 11:05:04 INFO [train] Processing slice file: dataset/data/mpd.slice.291000-291999.json
2026-03-21 11:05:10 INFO [train] Processing slice file: dataset/data/mpd.slice.779000-779999.json
2026-03-21 11:05:15 INFO [train] Processing slice file: dataset/data/mpd.slice.423000-423999.json
2026-03-21 11:05:20 INFO [train] Processing slice file: dataset/data/mpd.slice.975000-975999.json
2026-03-21 11:05:25 INFO [train] Processing slice file: dataset/data/mpd.slice.325000-325999.json
2026-03-21 11:05:31 INFO [train] Processing slice file: dataset/data/mpd.slice.548000-548999.json
2026-03-21 11:05:37 INFO [train] Processing slice file: dataset/data/mpd.slice.114000-114999.json
2026-03-21 11:05:42 INFO [train] Processing slice file: dataset/data/mpd.slice.612000-612999.json
2026-03-21 11:05:47 INFO [train] Processing slice file: dataset/data/mpd.slice.449000-449999.json
2026-03-21 11:05:52 INFO [train] Processing slice file: dataset/data/mpd.slice.713000-713999.json
2026-03-21 11:05:58 INFO [train] Processing slice file: dataset/data/mpd.slice.496000-496999.json
2026-03-21 11:06:03 INFO [train] Processing slice file: dataset/data/mpd.slice.390000-390999.json
2026-03-21 11:06:08 INFO [train] Processing slice file: dataset/data/mpd.slice.678000-678999.json
2026-03-21 11:06:14 INFO [train] Processing slice file: dataset/data/mpd.slice.522000-522999.json
2026-03-21 11:06:19 INFO [train] Processing slice file: dataset/data/mpd.slice.874000-874999.json
2026-03-21 11:06:24 INFO [train] Processing slice file: dataset/data/mpd.slice.224000-224999.json
2026-03-21 11:06:30 INFO [train] Processing slice file: dataset/data/mpd.slice.81000-81999.json
2026-03-21 11:06:35 INFO [train] Processing slice file: dataset/data/mpd.slice.217000-217999.json
2026-03-21 11:06:40 INFO [train] Processing slice file: dataset/data/mpd.slice.511000-511999.json
2026-03-21 11:06:46 INFO [train] Processing slice file: dataset/data/mpd.slice.847000-847999.json
2026-03-21 11:06:51 INFO [train] Processing slice file: dataset/data/mpd.slice.694000-694999.json
2026-03-21 11:06:56 INFO [train] Processing slice file: dataset/data/mpd.slice.192000-192999.json
2026-03-21 11:07:01 INFO [train] Processing slice file: dataset/data/mpd.slice.720000-720999.json
2026-03-21 11:07:06 INFO [train] Processing slice file: dataset/data/mpd.slice.898000-898999.json
2026-03-21 11:07:12 INFO [train] Processing slice file: dataset/data/mpd.slice.54000-54999.json
2026-03-21 11:07:17 INFO [train] Processing slice file: dataset/data/mpd.slice.795000-795999.json
2026-03-21 11:07:22 INFO [train] Processing slice file: dataset/data/mpd.slice.621000-621999.json
2026-03-21 11:07:28 INFO [train] Processing slice file: dataset/data/mpd.slice.999000-999999.json
2026-03-21 11:07:33 INFO [train] Processing slice file: dataset/data/mpd.slice.127000-127999.json
2026-03-21 11:07:38 INFO [train] Processing slice file: dataset/data/mpd.slice.316000-316999.json
2026-03-21 11:07:43 INFO [train] Processing slice file: dataset/data/mpd.slice.410000-410999.json
2026-03-21 11:07:48 INFO [train] Processing slice file: dataset/data/mpd.slice.946000-946999.json
2026-03-21 11:07:54 INFO [train] Processing slice file: dataset/data/mpd.slice.227000-227999.json
2026-03-21 11:07:59 INFO [train] Processing slice file: dataset/data/mpd.slice.84000-84999.json
2026-03-21 11:08:04 INFO [train] Processing slice file: dataset/data/mpd.slice.877000-877999.json
2026-03-21 11:08:10 INFO [train] Processing slice file: dataset/data/mpd.slice.521000-521999.json
2026-03-21 11:08:15 INFO [train] Processing slice file: dataset/data/mpd.slice.393000-393999.json
2026-03-21 11:08:20 INFO [train] Processing slice file: dataset/data/mpd.slice.495000-495999.json
2026-03-21 11:08:25 INFO [train] Processing slice file: dataset/data/mpd.slice.710000-710999.json
2026-03-21 11:08:30 INFO [train] Processing slice file: dataset/data/mpd.slice.611000-611999.json
2026-03-21 11:08:35 INFO [train] Processing slice file: dataset/data/mpd.slice.117000-117999.json
2026-03-21 11:08:41 INFO [train] Processing slice file: dataset/data/mpd.slice.51000-51999.json
2026-03-21 11:08:46 INFO [train] Processing slice file: dataset/data/mpd.slice.326000-326999.json
2026-03-21 11:08:52 INFO [train] Processing slice file: dataset/data/mpd.slice.976000-976999.json
2026-03-21 11:08:57 INFO [train] Processing slice file: dataset/data/mpd.slice.420000-420999.json
2026-03-21 11:09:03 INFO [train] Processing slice file: dataset/data/mpd.slice.292000-292999.json
2026-03-21 11:09:11 INFO [train] Processing slice file: dataset/data/mpd.slice.594000-594999.json
2026-03-21 11:09:17 INFO [train] Processing slice file: dataset/data/mpd.slice.945000-945999.json
2026-03-21 11:09:23 INFO [train] Processing slice file: dataset/data/mpd.slice.413000-413999.json
2026-03-21 11:09:28 INFO [train] Processing slice file: dataset/data/mpd.slice.75000-75999.json
2026-03-21 11:09:34 INFO [train] Processing slice file: dataset/data/mpd.slice.315000-315999.json
2026-03-21 11:09:40 INFO [train] Processing slice file: dataset/data/mpd.slice.749000-749999.json
2026-03-21 11:09:45 INFO [train] Processing slice file: dataset/data/mpd.slice.124000-124999.json
2026-03-21 11:09:51 INFO [train] Processing slice file: dataset/data/mpd.slice.622000-622999.json
2026-03-21 11:09:57 INFO [train] Processing slice file: dataset/data/mpd.slice.578000-578999.json
2026-03-21 11:10:03 INFO [train] Processing slice file: dataset/data/mpd.slice.796000-796999.json
2026-03-21 11:10:08 INFO [train] Processing slice file: dataset/data/mpd.slice.723000-723999.json
2026-03-21 11:10:14 INFO [train] Processing slice file: dataset/data/mpd.slice.191000-191999.json
2026-03-21 11:10:19 INFO [train] Processing slice file: dataset/data/mpd.slice.479000-479999.json
2026-03-21 11:10:24 INFO [train] Processing slice file: dataset/data/mpd.slice.697000-697999.json
2026-03-21 11:10:29 INFO [train] Processing slice file: dataset/data/mpd.slice.844000-844999.json
2026-03-21 11:10:34 INFO [train] Processing slice file: dataset/data/mpd.slice.512000-512999.json
2026-03-21 11:10:40 INFO [train] Processing slice file: dataset/data/mpd.slice.214000-214999.json
2026-03-21 11:10:45 INFO [train] Processing slice file: dataset/data/mpd.slice.648000-648999.json
2026-03-21 11:10:50 INFO [train] Processing slice file: dataset/data/mpd.slice.711000-711999.json
2026-03-21 11:10:55 INFO [train] Processing slice file: dataset/data/mpd.slice.876000-876999.json
2026-03-21 11:11:01 INFO [train] Processing slice file: dataset/data/mpd.slice.520000-520999.json
2026-03-21 11:11:07 INFO [train] Processing slice file: dataset/data/mpd.slice.226000-226999.json
2026-03-21 11:11:13 INFO [train] Processing slice file: dataset/data/mpd.slice.494000-494999.json
2026-03-21 11:11:18 INFO [train] Processing slice file: dataset/data/mpd.slice.392000-392999.json
2026-03-21 11:11:24 INFO [train] Processing slice file: dataset/data/mpd.slice.977000-977999.json
2026-03-21 11:11:29 INFO [train] Processing slice file: dataset/data/mpd.slice.421000-421999.json
2026-03-21 11:11:34 INFO [train] Processing slice file: dataset/data/mpd.slice.327000-327999.json
2026-03-21 11:11:40 INFO [train] Processing slice file: dataset/data/mpd.slice.595000-595999.json
2026-03-21 11:11:45 INFO [train] Processing slice file: dataset/data/mpd.slice.293000-293999.json
2026-03-21 11:11:51 INFO [train] Processing slice file: dataset/data/mpd.slice.116000-116999.json
2026-03-21 11:11:57 INFO [train] Processing slice file: dataset/data/mpd.slice.610000-610999.json
2026-03-21 11:12:03 INFO [train] Processing slice file: dataset/data/mpd.slice.27000-27999.json
2026-03-21 11:12:08 INFO [train] Processing slice file: dataset/data/mpd.slice.6000-6999.json
2026-03-21 11:12:14 INFO [train] Processing slice file: dataset/data/mpd.slice.623000-623999.json
2026-03-21 11:12:20 INFO [train] Processing slice file: dataset/data/mpd.slice.125000-125999.json
2026-03-21 11:12:25 INFO [train] Processing slice file: dataset/data/mpd.slice.797000-797999.json
2026-03-21 11:12:31 INFO [train] Processing slice file: dataset/data/mpd.slice.579000-579999.json
2026-03-21 11:12:37 INFO [train] Processing slice file: dataset/data/mpd.slice.314000-314999.json
2026-03-21 11:12:42 INFO [train] Processing slice file: dataset/data/mpd.slice.944000-944999.json
2026-03-21 11:12:48 INFO [train] Processing slice file: dataset/data/mpd.slice.412000-412999.json
2026-03-21 11:12:54 INFO [train] Processing slice file: dataset/data/mpd.slice.748000-748999.json
2026-03-21 11:13:00 INFO [train] Processing slice file: dataset/data/mpd.slice.215000-215999.json
2026-03-21 11:13:05 INFO [train] Processing slice file: dataset/data/mpd.slice.19000-19999.json
2026-03-21 11:13:11 INFO [train] Processing slice file: dataset/data/mpd.slice.845000-845999.json
2026-03-21 11:13:16 INFO [train] Processing slice file: dataset/data/mpd.slice.513000-513999.json
2026-03-21 11:13:22 INFO [train] Processing slice file: dataset/data/mpd.slice.2000-2999.json
2026-03-21 11:13:27 INFO [train] Processing slice file: dataset/data/mpd.slice.649000-649999.json
2026-03-21 11:13:32 INFO [train] Processing slice file: dataset/data/mpd.slice.722000-722999.json
